_id,name,timestamp,free_bikes,empty_slots
675c503631063ed89b47ac0f,Estación Autobuses,2024-12-13 15:18:14.015,7,8
675c503631063ed89b47ac10,Orillamar,2024-12-13 15:18:14.015,0,15
675c503631063ed89b47ac11,Aquarium,2024-12-13 15:18:14.015,6,8
675c503631063ed89b47ac12,Parque de Oza,2024-12-13 15:18:14.015,5,10
675c503631063ed89b47ac13,Aparcamiento Matogrande,2024-12-13 15:18:14.015,8,7
675c503631063ed89b47ac14,Agrela,2024-12-13 15:18:14.015,10,12
675c503631063ed89b47ac15,Paseo de Los Puentes,2024-12-13 15:18:14.015,1,16
675c503631063ed89b47ac16,Ágora,2024-12-13 15:18:14.015,8,15
675c503631063ed89b47ac17,Campo de La Leña (Plaza De España),2024-12-13 15:18:14.015,0,14
675c503631063ed89b47ac18,Cuatro Caminos,2024-12-13 15:18:14.015,6,16
675c503631063ed89b47ac19,Puerto - Palexco,2024-12-13 15:18:14.015,7,8
675c503631063ed89b47ac1a,Expocoruna,2024-12-13 15:18:14.015,9,10
675c503631063ed89b47ac1b,Plaza Recife,2024-12-13 15:18:14.015,10,3
675c503631063ed89b47ac1c,Plaza de San Rosendo,2024-12-13 15:18:14.015,1,14
675c503631063ed89b47ac1d,Puerta Real,2024-12-13 15:18:14.015,5,18
675c503631063ed89b47ac1e,Plaza de Conchiñas,2024-12-13 15:18:14.015,1,14
675c503631063ed89b47ac1f,Estación Tren,2024-12-13 15:18:14.015,1,14
675c503631063ed89b47ac20,Adormideras,2024-12-13 15:18:14.015,6,13
675c503631063ed89b47ac21,Marineda,2024-12-13 15:18:14.015,14,9
675c503631063ed89b47ac22,Parque de Santa Margarita,2024-12-13 15:18:14.015,0,11
675c503631063ed89b47ac23,Ciudad Escolar,2024-12-13 15:18:14.015,18,1
675c503631063ed89b47ac24,Parque de Eirís,2024-12-13 15:18:14.015,7,12
675c503631063ed89b47ac25,Novo Mesoiro,2024-12-13 15:18:14.015,1,22
675c503631063ed89b47ac26,Chuac,2024-12-13 15:18:14.015,5,14
675c503631063ed89b47ac27,Casa de Sol,2024-12-13 15:18:14.015,4,11
675c503631063ed89b47ac28,Centro deportivo Elviña,2024-12-13 15:18:14.015,1,18
675c503631063ed89b47ac29,Maestranza,2024-12-13 15:18:14.015,5,14
675c503631063ed89b47ac2a,Mirador de los Castros,2024-12-13 15:18:14.015,10,9
675c503631063ed89b47ac2b,Plaza de Vigo,2024-12-13 15:18:14.015,10,6
675c503631063ed89b47ac2c,Obelisco,2024-12-13 15:18:14.015,2,19
675c503631063ed89b47ac2d,Millenium,2024-12-13 15:18:14.015,6,8
675c503631063ed89b47ac2e,Praza de Ourense,2024-12-13 15:18:14.015,2,13
675c503631063ed89b47ac2f,Parque del Agra,2024-12-13 15:18:14.015,2,13
675c503631063ed89b47ac30,Rosales-Labañou,2024-12-13 15:18:14.015,1,13
